"Txn Hash","Blockno","UnixTimestamp","Date Time (UTC)","Action","Amount (Out)","Token (Out)","Amount (In)","Token (In)","Swapped Rate","Swapped Pair","DEX"
"0x9723844930fc1deb63351c316973ce262d63a4a9a74b18847dc8d6a33fee9c13","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00320090438616395, ETH, 403200, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xf1bce0250ea60ac31ad5e61ed603036cbc1069cbf2034afc57429f64581b4dff","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00306929663700528, ETH, 385574.855903611, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x056572937ee4d8a5439e3ad477ecbee62f2cc1c8daf567d0be7eed491569161f","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00327268131850071, ETH, 410000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x2da278a8c77aba1d14bdf97db31bc8f5eadbbe03d08dfccc4862584e1a67fa20","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00328194788710662, ETH, 410000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x4c8dcc3a511020d14df54344e7495594e2f621d9f26d287d2270e5c2bd02ded3","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00329125384900367, ETH, 410000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x4b2dd69ac2a97ff1d17532b52077a4e8738d1c9123a3b8f678510bf5f7e80cad","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00306929663700528, ETH, 381305.427142491, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x780764b1a419ea60744331afc64344266b066841dcbb9f24762636f9aad07999","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00337318402881058, ETH, 417900, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x7183901eb0fd7a9ec215d3380d0afac90593bafed7212f1a3cded8e7ff2d1e8b","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00331398476488012, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xd51bdc5a7e1b73cf2d5192f51f9073c4baeedda738318e43c3660359b0a4662c","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00332342029339998, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xdbe32ea98d2bf035ee05c6a086945e6ea0f1155b2e90cce35cc45e8180284130","16643908",1676582075,2023-02-16 21:14:35,Buy,0.0033328961561206, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xfaa3827721b84f300a9f4ebc016d655914ba2fb856aab701472f857f63bd8b44","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00334241258320169, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xff4c958b88eb3c5ceaa97fe70c2bcdb1acf485d6e032b67098ce1cf6eeb1b7ac","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00335196980644672, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x9f2bab37cf5ca96805b46d081ed224e75c634526d6b7dc300a58471938541fa5","16643908",1676582075,2023-02-16 21:14:35,Buy,0.0033615680593171, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xecb1c052d21c54de293e1d4019d7462d1bcbfa469f32896b12cffc410ba4b89e","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00337120757694638, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x34c3c5d02f75cb4846e7a93527859db589c601baa55db18daf8fe4a3f2514b24","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00306929663700528, ETH, 371708.357553728, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xa20ea8c057b723c52f568e5771171f4c34696663ed9896913829e00bb5cb1c63","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00306929663700528, ETH, 370741.827912659, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xbdd2fecfc5194be31b15562bbc37e7ee9612f6441a9a149f411833491f1bbc6c","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00306929663700528, ETH, 369779.065063179, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x1fd4c8f6ad79c87075fec58e284ee60ced93c2104cd6d6e27fc580ebff4088b0","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00340740140558349, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x6e8be80dfe24391996187c0e1111ccb46bdf86cc11f6af186c323c8ac7b92e24","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00341723878224528, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xf0d7718bba41c6601f716bc99599e9ecbee2804a179dac7ef461a19def411710","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00342711880070038, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xded6248e5284e42e7a1c87978dee3496fe38eb8b13c16dbc1c3dadf8ce985471","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00352624359741173, ETH, 419999, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x73154dab053166ec701cc4c2db27e521847e89552c23837270a732646ec04283","16643908",1676582075,2023-02-16 21:14:35,Buy,0.0034472665938644, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x829167089746ff8dcc7e4c6886451c7b209288217beff6989ca770760d218544","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00345727715304836, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x19fb9eedd88983031147a699d47f7df4dd0e07e4cfc781c6351d0802b2f0322b","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00346733135835022, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x741d1f829745bd2764c3d1323b29217905fc2ee987c223766dcb0ce90faec262","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00347742946380516, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x73aa195d6cb0941ceffca7189fe45e0d3b3d035fb7cd4f3656b65c60eb833b75","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00348757172529897, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x364121d0cba2fc845aa921d9429b2b5fd8ab99c8847834d508070056fb3eef21","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00349775840058426, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x5b65ea2b2d7decb954ff9e62efc3ca642f745b7d624ae8b616af6fec60df2a6e","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00336410126080936, ETH, 392621.19304275, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xd3bf31e71a0365840ac84789949e13350e187aa0774ef65ec210e15a328734ca","16643908",1676582075,2023-02-16 21:14:35,Buy,0.0035178442308901, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x91d2467d1a608e56cf6cd0fd3f8ffe4267c0db8d47aee4f66b54014b108ba9aa","16643908",1676582075,2023-02-16 21:14:35,Buy,0.0035281638564553, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x6749dd4c722f8666aabe6ae88b948834a8e0d404ed9624bd7cfb9fb9eda60ff0","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00353852893491219, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x6c3c45e3c98448e619ac63ff10b33421400e26c44ff91cdd79bdbadf8c5d6080","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00354893973351616, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x8c36102ff6b81f739f397a975fdcf2927c566fa4176b82e8d0a93d0224729418","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00355939652148947, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x9ede11f52e2604af8e14087d8ef67d2f218797eeef70294a4ca42659adde31f8","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00306929663700528, ETH, 352054.157219298, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xbd1b953cb8a276333e9bc2c46632c8ad9121ec47be4a13354dc332788d5fcc77","16643908",1676582075,2023-02-16 21:14:35,Buy,0.002, ETH, 228924.034583231, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x3fca7621d88225e535e6c1c591b7ab8167da1569846144193d4e8a025aaf9744","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00367792653449269, ETH, 419999, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xc6308f6a70532e27be256afde8b36d33d44e84b0ad9c95b01e7e4ba63849fcb5","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00359577656142754, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xfb2ba95099c948a59d384028530307d1d70141699ba0dbda815abb19a39170b9","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00360644108435123, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x3c411712d2cb3284bf9c5387a15fe0abbc674a14121d14c0fbe7e50b856263e4","16643908",1676582075,2023-02-16 21:14:35,Buy,0.0037110330298972, ETH, 419999, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xea6aa25e7f4414672f019c7f21303e0f06a392dd1fe85b6a5d8ef94e60409783","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00372236789810482, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xda1da04658647ab09f612ba3a9603ad0f8806784521ae29f7bd0d3731fa4e461","16643908",1676582075,2023-02-16 21:14:35,Buy,0.00373374584747356, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x16c3637461c737a73480fedbb5eabe3554bd4a54c725b2019faf0287cf5e3131","16643909",1676582087,2023-02-16 21:14:47,Buy,0.0037148117097384, ETH, 416599.97140423, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xc2b786ac77121e553454fb26beb218fac51d67da5d103a4e9dde4ec5cbe17550","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00372610884182988, ETH, 416599.97140423, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xeb73bf36450be7e946e2f2c43c899958f45f9c97287c7d4b44216ae993976e6a","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00373745756008309, ETH, 416599.97140423, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x46ad0ec2e49a5b30c0b6f22d7cc2c522a2eec8ea0b9c46798abad552df927795","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00374885817897513, ETH, 416599.971404229, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xd33ec64f6ea99ced64f460de7a4f7cb48acd381ffa771a7f4fa6217223dd0eee","16643909",1676582087,2023-02-16 21:14:47,Buy,0.0037603110153828, ETH, 416599.971404229, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xc633b2ff9eae674b939d8599fdb3391ae4423a2d4b460db12f3f03b28c290ee4","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00376456255824661, ETH, 415800, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x02d3c9634e49226a8cec0712c8bf768cb9e7f5e8bdf3313c6ac2fa593b60b6a9","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00378335237498414, ETH, 416599.97140423, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xc895e0f01774eea803c4b8deb474103ca1a8a3481cacab85c3dd0f983d675da9","16643909",1676582087,2023-02-16 21:14:47,Buy,0.0037949636870917, ETH, 416599.97140423, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x4556f367b4fe2ccb11e0af1f521545418072f9fc103b827b32de078f69b7d23c","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00380662850803259, ETH, 416599.97140423, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xa7f4c77c88dbfe7960f04b88804d0dabf0fe69ec1c8bc84410908d7172877440","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00384955841699759, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x01387385cde306156cb71e220e0de639fc28aa37165934cf34a099b2ce5ff16a","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00386152464561419, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x1bc2da8d6fa1f07242003ed5519e29697d441105b31df2560063fda35487bf55","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00387354672792631, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xb7a7b5d61259777e0ef3f502c536fc14053b67dbc00586335410211ac76863b2","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00388562501199226, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xfd136a5a0f1af01b96b80a492ad0df57de5a7d6fea038d5eed9a0cb96a228f1b","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00389775984858538, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x27c9bc701b12c7d25190a172eb4b4e0062cc08cd35c9ff17d31aa2e26008cd79","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00390995159121948, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x44c7e72009e2d9cd2f2b1e91c32e6c4cd67675c16db3eb22febaa6489cea82d0","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00392220059617458, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x5109211c9698e4c277c213478aeb8d2e236e04b9a4d5bfa24c3b954fd70a6d9d","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00393450722252291, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x272421fca7b3713aec0060844fcd101b417fd935a842b8fcdd4ff9c26b726850","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00394687183215523, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x3df25f555a0ad30e610532e7bb8ee71ce506636ced90c1c8b0cb5361db09077c","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00395929478980738, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x71f2563f33fe5297f51e4bed491f24a22727d7fd4ec3160a4a1dcec859bb0dca","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00397177646308719, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xa912f3d2333698376c9fddfdf578ab74d97c3a28bf8eddb9d656dc56e88795f9","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00398431722250167, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x2ffa08e7ac3d7bc5736d276b15ce8e74d32b20fb5f3f9d01bc5b0c7afda819bb","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00399691744148443, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x6830aae117792690d6e45f31b5edec6821ea763251414121b5817680baddd90c","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00400957749642353, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x6d5d9a95087d8ed1e0bfb48d20bc08d0278fce978542242a1aab3af5ea871400","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00402229776668954, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x24db11e742561043038e3523df13605cdae385e27ade5c5b63a440569104b698","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00403507863466391, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xf105ef2d58aaa6085527d16155d182ddb722a02168454236254fba6a3b4ce6ca","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00404792048576777, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xa5975fd5e1ba1e51d0cce865d53927b039d39a75ea322beef0a6cb599a99cb2f","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00406082370849087, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x02384a4f000dc6edb5b045784c7c2ed5c8c80aa421b44aea1d933a7d4ac5918a","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00407378869442104, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xb0418b98c8a2a00e9671d35fa729c9a9ab96eaa39f9c484339d70cdb6cf3daa4","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00408681583827378, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xcaa62247a0a35d739b5ec20cb34a65f6649fd00dcd52a9a61e0a10f68236dd4a","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00409990553792239, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x375ba145ee6d5cb23a60feb56d1f87a6c366fb3204d57fae32c64adaf162854d","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00411305819442824, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x008a5b31df963a74429f69a565969f662f88e8cc7ab79f38f7e30d1d81edd559","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00412627421207151, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x1cd29d35df3dee782657ce746e2659537d8296d31c03f8835036eb668612ecd8","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00413955399838225, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x06e56760a5ec2b6fd2cb3ed1e6e4960f74492aebad1bfda40e4d3cddfacb7514","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00413210022452984, ETH, 417900, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x9c9c946de1da7bca5c66dd9b92853668ce52dbaf5f68c9b3c8766f5f011a7f85","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00369806113762125, ETH, 372870.231124732, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x8937a7ed9c2549d7e9fa5e95ad3cce221ebc1433009341dc8d3f94e352a2a711","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00413630683836928, ETH, 415795.8, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xca02339552da2cb4c93a9901a605af9872911ecb6f45069f5c9be3ee4661b969","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00414956796480967, ETH, 415795.8, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x10bcdf1ca783d0e2197a64f4693a01ad4317b8079ef226df38c8f5f7667e029d","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00416289293487048, ETH, 415795.8, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xb2a58d9c1af34caa43e51a6877d570b9626e00a39a3abcc9a1788bf61b68b82d","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00417628215892711, ETH, 415795.8, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x6aa85b865ab491e6b81708ddf503f753498b637974efac494a480b4c21809401","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00418973605065707, ETH, 415795.8, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x18dfa6ff18caa82ba13f4e37c844bd58750324c2f4efbd1477fcd839a2b98af1","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00420325502707186, ETH, 415795.8, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x7c0a30716e224fb008a5660964941e1630f9560d435f52da7a0c62af95df6afd","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00421683950854932, ETH, 415795.8, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xaeb5f4de06082d353a04aeff5319f893ce64bfbcef8cc3a8f6e0bc4a2ca1a09b","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00423048991886622, ETH, 415795.8, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x105680649c17ff5450ce3cfc5b64e0727e6d5c151679e8b155107e8bbeed59ec","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00424420668523135, ETH, 415795.8, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x2513b3721dfa3aa479c0b2d3ad6297eb981e98082993d3752e6217bc4438593e","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00419228435118424, ETH, 409389.79921875, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x5109cd32bac909f309d4fc37b7e33f9c537eecb2e2b13d07c1b20aa1d8f1b2b1","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00431487900074642, ETH, 419999, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x78b1bc6217523c496b5c06b5ff66a18f5569388db8a6a851bf8388a6dc8f7b51","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00432907988631462, ETH, 419999, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x03e42ab1be16de0adc10219f059f06557fc4ae4d06e6bfbda2b1af352672550f","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00430814307771596, ETH, 416599.97140423, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xbaf256e27e27b6b1e8bc0e61282cde2f60dc2ff6bdb9850ada6d90f0dc96e92b","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00369806113762125, ETH, 356521.340739621, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xb36dce31f50da7200103cc832c793b93dce3b5938a2bf1237b9ba48f78c213c5","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00436981619494067, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x8a684d1b5cbe8c886d54ee5e96440cfbbf3bf65d4fa674ebd820a726f5e35992","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00438427880112484, ETH, 419999, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xbae574c46425d1cffb1ef8b6453e11a412d523f6277cf29c71acc6a8cf89fd63","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00439883427102887, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x8664c74ca038c659cd84ae4095f171ab93d568aa26f7d2a8938408b7b2fdfac6","16643909",1676582087,2023-02-16 21:14:47,Buy,0.002, ETH, 190499.757228313, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x1c44c77c0f36d2032182d934ed5d1297787b4f24fe6ebc23d6e57825217a66c7","16643909",1676582087,2023-02-16 21:14:47,Buy,0.002, ETH, 190213.320687601, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x2007348cd2cfbf1054cd39a5cd9602e9fdc07fca67bf2c96f3ae5164f3b985ea","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00442675443930283, ETH, 419999, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x7637be511a2daa43f9116584a1772690a4140146811b6bb32a3a225f5e2da5fc","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00426357725216044, ETH, 403200, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x73f9da4e06edf3b742902914fc5c4ee34db5b7683975a7a6778ef08427418c53","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00251066089382039, ETH, 236827.076013585, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x10508d8189ce0bb55b1b3b73622b703bd610e5b6e16059be40c169de2365d885","16643909",1676582087,2023-02-16 21:14:47,Buy,0.00446415201340122, ETH, 420000, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xbc6cc9c80f898ce923c571b5fa8b4218f9dbabc3a98b5f106bd40f8980a92c67","16643910",1676582099,2023-02-16 21:14:59,Buy,0.00443585857169958, ETH, 415952.333429224, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x2e789592d2d1e4fd4c812e64984da5f38317f171a471cbce44757ff648feffb7","16643910",1676582099,2023-02-16 21:14:59,Buy,0.00443585857169958, ETH, 414577.870136912, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xe153f09e0de19d2e7b95bd0601e9ac7c60216474efac23bf4bb3c686839c2c26","16643910",1676582099,2023-02-16 21:14:59,Buy,0.00447230855311626, ETH, 416599.97140423, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x132032d801e7c8ee3c0f5d41c798dd1844e83d07038b7d65b56f61e9a0fbd3ba","16643910",1676582099,2023-02-16 21:14:59,Buy,0.0045011996114835, ETH, 417894.491131064, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xdc3db08b188d00d2766a7b496a7ffd26601519215f024d33fae7d36e3f2047f5","16643910",1676582099,2023-02-16 21:14:59,Buy,0.00451629237516265, ETH, 417894.491131064, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x68d5af38fac0dbded518074a14763cbd1b92023eb869962b8152a77594259b3a","16643910",1676582099,2023-02-16 21:14:59,Buy,0.00453146113832237, ETH, 417894.491131064, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x59b08d016421ebb4db1a3699b276d7c5d40af4ed122f2558e6085c4f0adc51bc","16643910",1676582099,2023-02-16 21:14:59,Buy,0.00443585857169958, ETH, 407722.970565103, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x5b88fe20ad9d285670c479de184234aab3fc7932034f5147c4b98a95713629ed","16643910",1676582099,2023-02-16 21:14:59,Buy,0.00443585857169958, ETH, 406389.08131087, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xbefa7b5198afb9ef3ea55f4e8e22978595f9a420d2f64b1d815dd2d5b8a3d60a","16643910",1676582099,2023-02-16 21:14:59,Buy,0.00443585857169958, ETH, 405061.730466656, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xdd5d4b9d93c24859629e793a9ee7a10bcd4a6ade1736263883168da1831a4743","16643910",1676582099,2023-02-16 21:14:59,Buy,0.00443585857169958, ETH, 403740.875358573, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0xe7208607fc1bfe1b9247127af03afe60d94cde0894b115f4817e7a8cbeb6e03a","16643910",1676582099,2023-02-16 21:14:59,Buy,0.00369806113762125, ETH, 335583.314780843, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x67f52ad4746d7ebb892814203d551ace18c00be897d49741afc9cbed40c5d3f0","16643910",1676582099,2023-02-16 21:14:59,Buy,0.00461918963624241, ETH, 417894.491131064, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x771c0eea2fd35f1cfeb24e4fa6d7bfebd88969911d01a4eb3f4d5bba4ab924bf","16643910",1676582099,2023-02-16 21:14:59,Buy,0.00463487992005938, ETH, 417894.491131064, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x7f5159760f39f03c1315b9c23f61fd2a4ddd3846565b4a75ffa4b94bed43e679","16643910",1676582099,2023-02-16 21:14:59,Buy,0.00465071165485807, ETH, 417900, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x90183a2e44ef0d762cf305837c8ca2e56c26c10c5492a4613fa1a838b8f6eeec","16643910",1676582099,2023-02-16 21:14:59,Buy,0.004643073215137, ETH, 415800, DOPE,0.00000001,ETH per DOPE,Uniswap V2
"0x8d07a00364831ee5f7f9859fbf55127757a1ed6a6adfaceba10d4c420e1fb18c","16643910",1676582099,2023-02-16 21:14:59,Buy,0.00443585857169958, ETH, 395930.59024547, DOPE,0.00000001,ETH per DOPE,Uniswap V2
